"Index","Obs","Ref","SponsorID","UKGovSponsorObs","UKGovSponsorRef","BusSponsorObs","BusSponsorRef","CharitySponsorObs","CharitySponsorRef","AMRCSponsorObs","AMRCSponsorRef","SponsorClass","AMRCSponsor","TotalInIndex"
3830,"universiti sains islam malaysia","universiti sains islam malaysia",4056,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
4703,"malaysia universiti sains islam malaysia","universiti sains islam malaysia",4056,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
2861,"universiti sains malaysia","universiti sains malaysia",4057,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,15
2865,"university sains malaysia","universiti sains malaysia",4057,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,15
4258,"universiti teknikal malaysia melaka","universiti teknikal malaysia melaka",4058,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,7
2886,"universiti teknologi mara","universiti teknologi mara",4059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,23
3549,"universiti teknologi malaysia","universiti teknologi mara",4059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,23
4175,"universiti teknologi mara malaysia","universiti teknologi mara",4059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,23
3542,"universiti teknologi petronas","universiti teknologi petronas",4060,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,2
4318,"universiti tenaga nasional malaysia","universiti tenaga nasional malaysia",4061,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4331,"universiti tun hussein onn malaysia","universiti tun hussein onn malaysia",4062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
4982,"malaysia universiti tun hussein onn malaysia","universiti tun hussein onn malaysia",4062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
5317,"er education malaysia universiti tun hussein onn malaysia","universiti tun hussein onn malaysia",4062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
1326,"universiti utara","universiti utara",4063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,11
2860,"universiti utara malaysia","universiti utara",4063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,11
2881,"university utara malaysia","universiti utara",4063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,11
2891,"universiti putra malaysia","universiti utara malaysia",4064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,8
4290,"universities china committee london","universities china committee london",4065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1197,"universities uk","universities uk",4066,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UKGov",FALSE,7
1937,"universities skills","universities uk",4066,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UKGov",FALSE,7
1895,"university aberdeen","university aberdeen",4067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,71
2070,"universitiy aberdeen","university aberdeen",4067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,71
5448,"robert gordon university aberdeen business school overseas research students awards scheme","university aberdeen",4067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,71
1467,"university abuja","university abuja",4068,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
4528,"university applied sciences osnabrück","university applied sciences osnabrück",4069,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2345,"university arts london","university arts london",4070,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
5233,"university association contemporary european studies","university association contemporary european studies",4071,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
3629,"university azad jammu kashmir","university azad jammu kashmir",4072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2361,"university balochistan","university balochistan",4073,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1461,"university basra","university basra",4074,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
1641,"university bahrain","university basra",4074,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
1853,"university benghazi","university benghazi",4075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1594,"university bergen","university bergen",4076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2229,"university birmingham","university birmingham",4077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,80
4440,"university birmingham medical school","university birmingham",4077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,80
5027,"university birmingham capital investment fund","university birmingham",4077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,80
5234,"university birmingham centre rail research education","university birmingham",4077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,80
1586,"university bolton","university bolton",4078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1816,"university botswana","university botswana",4079,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,6
1829,"university bradford","university bradford",4080,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,10
1778,"university calabar","university calabar",4081,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2100,"university cambridge","university cambridge",4082,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,27
4307,"work supported university cambridge","university cambridge",4082,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,27
5403,"work supported university cambridge domestic research studentship","university cambridge",4082,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,27
2178,"university cape coast","university cape coast",4083,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2149,"university cape town","university cape town",4084,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2563,"university central asia","university central asia",4085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3563,"university central lancashire","university central lancashire",4086,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,11
1660,"university chester","university chester",4087,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,8
1657,"university college","university college",4088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,7
2979,"university college london","university college",4088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,7
3032,"university college oxford","university college",4088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,7
3255,"university college falmouth","university college",4088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,7
3832,"harper adams university college","university college",4088,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"none",FALSE,7
4076,"scottish rural university college","university college",4088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,7
2303,"university costa rica","university costa rica",4089,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1772,"university cumbria","university cumbria",4090,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2730,"university dar es salaam","university dar es salaam",4091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4134,"university defence research centre","university defence research centre",4092,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1463,"university derby","university derby",4093,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1549,"university dundee","university dundee",4094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1983,"university edinburgh","university edinburgh",4095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,31
5416,"university edinburghs centre cognitive ageing cognitive epidemiology","university edinburgh",4095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,31
2162,"university education","university education",4096,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4029,"university engineering technology","university engineering technology",4097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
4482,"kpk university engineering technology","university engineering technology",4097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
4501,"ned university engineering technology","university engineering technology",4097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
4567,"ned univerisity engineering technology","university engineering technology",4097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
4852,"university engineering technology peshawar","university engineering technology",4097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
5008,"ned university engineering technology karachi","university engineering technology",4097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
5044,"kpk university engineering technology peshawar","university engineering technology",4097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
1383,"university essex","university essex",4098,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1479,"university exeter","university exeter",4099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,138
2716,"primareuniversity exeter","university exeter",4099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,138
3455,"university exeter law school","university exeter",4099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,138
4013,"university exeter orsas top award","university exeter",4099,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,138
4035,"university exeter business school","university exeter",4099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,138
4401,"university exeter college humanities","university exeter",4099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,138
5354,"university exeter school physics scholarship kjack5800262632","university exeter",4099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,138
5381,"university exeter school social sciences international studies","university exeter",4099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,138
4197,"university gas turbine partnership","university gas turbine partnership",4100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1446,"university ghana","university ghana",4101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1674,"university glasgow","university glasgow",4102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
3192,"university gloucestershire","university gloucestershire",4103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2019,"university greenwich","university greenwich",4104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,24
4265,"university greenwich school science","university greenwich",4104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,24
4645,"university greenwich school engineering","university greenwich",4104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,24
5018,"university greenwich research enterprise fund","university greenwich",4104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,24
5061,"university greenwich school health social care","university greenwich",4104,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"none",FALSE,24
5397,"university greenwich centre numerical modelling process analysis","university greenwich",4104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,24
2410,"university guadalajara","university guadalajara",4105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1304,"university hail","university hail",4106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3430,"university highlands islands","university highlands islands",4107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
4758,"university hospital birmingham charities","university hospital birmingham charities",4108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3473,"university hospital lausanne","university hospital lausanne",4109,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4422,"university hospital south manchester","university hospital south manchester",4110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,5
4515,"university hospitals south manchester","university hospital south manchester",4110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,5
5246,"university hospital south manchester endowment funds","university hospital south manchester",4110,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"none",FALSE,5
5226,"university hospitals coventry warwickshire nhs trust","university hospitals coventry warwickshire nhs trust",4111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
4732,"university hospitals leicester nhs trust","university hospitals leicester nhs trust",4112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2672,"university huddersfield","university huddersfield",4113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1168,"university hull","university hull",4114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,74
1578,"university ibadan","university ibadan",4115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2157,"university indonesia","university indonesia",4116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1576,"university iringa","university iringa",4117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1487,"university jordan","university jordan",4118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,11
1601,"university jordon","university jordan",4118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,11
4021,"applied science university jordan","university jordan",4118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,11
1061,"university jos","university jos",4119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1779,"university karachi","university karachi",4120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1419,"university lagos","university lagos",4121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
5128,"university lagos nigeria tertiary education fund","university lagos",4121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1464,"university leeds","university leeds",4122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,41
1967,"university limerick","university limerick",4123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2058,"university liverpool","university liverpool",4124,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"charity",FALSE,5
4792,"university liverpool graduate association","university liverpool",4124,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"charity",FALSE,5
1484,"university london","university london",4125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,21
2744,"brunel university london","university london",4125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,21
4640,"university london central research fund","university london",4125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,21
4714,"university londons central research fund","university london",4125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,21
2572,"university loughborough","university loughborough",4126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2152,"university maiduguri","university maiduguri",4127,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1565,"universiti malaya","university malaya",4128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,25
2879,"universiti malaysia sabah","university malaya",4128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,25
3067,"universiti malaysia perlis","university malaya",4128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,25
3101,"universiti malaysia pahang","university malaya",4128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,25
3232,"universiti malaysia sarawak","university malaya",4128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,25
3359,"universiti malaysia kelantan","university malaya",4128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,25
3684,"universiti malaysia terengganu","university malaya",4128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,25
1367,"university malta","university malta",4129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,43
1486,"university malaya","university malta",4129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,43
1857,"university malaysia","university malta",4129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,43
2369,"university malakand kp","university malta",4129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,43
3074,"university malaysia perlis","university malta",4129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,43
3385,"national university malaysia","university malta",4129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,43
3672,"university malaysia terengganu","university malta",4129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,43
4355,"bahauddin zakariya university multan","university malta",4129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,43
4438,"national defence university malaysia","university malta",4129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,43
4766,"international islamic university malaysia","university malta",4129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,43
5212,"norwegian government nufu program university malawi","university malta",4129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,43
5299,"university malta staff scholarships bursaries committee","university malta",4129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,43
2176,"university manchester","university manchester",4130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,125
2309,"univeristy manchester","university manchester",4130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,125
3004,"dtc university manchester","university manchester",4130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,125
4093,"university manchester alumni fund","university manchester",4130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,125
4740,"university manchester alumni association","university manchester",4130,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"none",FALSE,125
4877,"university manchester intellectal property","university manchester",4130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,125
5017,"bridging hardship award university manchester","university manchester",4130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,125
5105,"north american foundation university manchester","university manchester",4130,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"none",FALSE,125
5211,"university manchester overseas research scholarship","university manchester",4130,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,125
5296,"university manchester sustainable consumption institute","university manchester",4130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,125
5446,"linguistics cultures university manchester rotary foundation ambassadorial scholarships","university manchester",4130,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"none",FALSE,125
1905,"university maryland","university maryland",4131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2028,"university melbourne","university melbourne",4132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1473,"university mosul","university mosul",4133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1671,"university nairobi","university nairobi",4134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2016,"university newcastle","university newcastle",4135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"charity",FALSE,2
4805,"university newcastle agricultural society","university newcastle",4135,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"charity",FALSE,2
2967,"university north carolina","university north carolina",4136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2384,"university northampton","university northampton",4137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2277,"university nottingham","university nottingham",4138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1225,"university oulu","university oulu",4139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1510,"university oxford","university oxford",4140,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,31
3574,"university oxford scholarship","university oxford",4140,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,31
3691,"university oxford china centre","university oxford",4140,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,31
1808,"university peshawar","university peshawar",4141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1416,"university petra","university petra",4142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1587,"university phayao","university phayao",4143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4970,"university philippines doctoral studies fund","university philippines doctoral studies fund",4144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3756,"university philippines visayas","university philippines visayas",4145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1877,"university plymouth","university plymouth",4146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,6
4247,"university plymouth graduate school","university plymouth",4146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,6
5290,"tamar valley aonb partnership university plymouth heif3","university plymouth",4146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,6
3831,"university portharcourt nigeria","university portharcourt nigeria",4147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2322,"university portsmouth","university portsmouth",4148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1600,"university punjab","university punjab",4149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2289,"university roehampton","university roehampton",4150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
1647,"university salford","university salford",4151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,36
2422,"university scholarship","university scholarship",4152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3285,"university science malaysia","university science malaysia",4153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2094,"university sheffield","university sheffield",4154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
3968,"university sheffield studentship","university sheffield",4154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
1331,"university sindh","university sindh",4155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
2902,"university sindh jamshoro","university sindh",4155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
1644,"university sko¨vde","university sko¨vde",4156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2731,"university south pacific","university south pacific",4157,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2242,"university st andrews","university st andrews",4158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,32
4403,"university st andrews school history","university st andrews",4158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,32
4435,"university st andrews travel funding","university st andrews",4158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,32
3130,"university st mark st john","university st mark st john",4159,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2609,"university stellenbosch","university stellenbosch",4160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1891,"university stirling","university stirling",4161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,28
